Datetime,Open,High,Low,Close,Volume,Date,Trend
2024-06-10 10:05:00,0.4236634531113168,0.4423012969737101,0.4427454977914067,0.37546337157994003,0.5833240565512634,2024-06-10,1
2024-06-10 10:06:00,0.38562664329538165,0.3791153974060535,0.382093102276599,0.36910856134159076,0.4163419792942224,2024-06-10,1
2024-06-10 10:07:00,0.3561787905346705,0.36963751247088794,0.37716615698269607,0.3634598411297816,0.06323054658799956,2024-06-10,1
2024-06-10 10:08:00,0.30446976336548914,0.31110741602924463,0.32025144410471285,0.2499558693733661,0.4704441723255038,2024-06-10,1
2024-06-10 10:09:00,0.19053461875546418,0.2426005986033033,0.16853550798509787,0.167872903795228,0.8447066681509519,2024-06-10,1
2024-06-10 10:10:00,0.25433829973707134,0.28633189225138267,0.22833843017332356,0.2534863195057824,0.48547255927863747,2024-06-10,1
2024-06-10 10:11:00,0.2857142857142776,0.2949783837711948,0.30733944954130266,0.2529567519858915,0.2088389179561394,2024-06-10,1
2024-06-10 10:12:00,0.21875547765120018,0.27302959760555723,0.1931702344546693,0.20900264783762168,0.9044862518089725,2024-06-10,1
2024-06-10 10:13:00,0.31533742331288295,0.3792816760890787,0.29816513761471697,0.2903795233892197,0.8443727039964377,2024-06-10,1
2024-06-10 10:14:00,0.2862401402278465,0.351180578649803,0.25229357798167484,0.28984995586938567,0.8687520872759658,2024-06-10,1
2024-06-10 10:15:00,0.35530236634537005,0.3393747921516592,0.2988447162759371,0.3368049426301809,0.6277412891016365,2024-06-10,1
2024-06-10 10:16:00,0.412795793163923,0.4727302959760209,0.4252463472647605,0.40829655781112706,0.16642547033285093,2024-06-10,1
2024-06-10 10:17:00,0.5167397020157978,0.5558696375124441,0.4595650696568896,0.480141218005258,0.14449515751975955,2024-06-10,1
2024-06-10 10:18:00,0.5840490797546067,0.5610242766877036,0.551138294257612,0.5775816416593216,0.264165646220639,2024-06-10,1
2024-06-10 10:19:00,0.5887817703768974,0.6376787495843246,0.5616717635066379,0.5879964695498643,0.9866414338194367,2024-06-10,1
2024-06-10 10:20:00,0.5928133216477249,0.6348520119720433,0.5411145090044442,0.5500441306267021,0.7061115440276078,2024-06-10,1
2024-06-10 10:21:00,0.4990359333917809,0.5480545394080423,0.47417601087323646,0.4700794351279569,0.25837693420906155,2024-06-10,1
2024-06-10 10:22:00,0.48010517090273197,0.46524775523778317,0.4799524294937214,0.4439541041482471,0.6765000556606924,2024-06-10,1
2024-06-10 10:23:00,0.4443470639789666,0.46907216494844306,0.41063540604829996,0.4462488967343461,0.3748191027496382,2024-06-10,1
2024-06-10 10:24:00,0.48834355828228126,0.5389092118390408,0.5088345225960325,0.48755516328333215,0.22164087721251252,2024-06-10,1
2024-06-10 10:25:00,0.4964066608238795,0.5330894579314531,0.4393476044852491,0.47078552515444017,0.03551152176333075,2024-06-10,1
2024-06-10 10:26:00,0.5400525854513489,0.5317592284669104,0.5202174651716405,0.5313327449250096,0.027051096515640666,2024-06-10,1
2024-06-10 10:27:00,0.5020157756354138,0.5453940804788999,0.4522595990486593,0.499205648720249,0.6861850161416008,2024-06-10,1
2024-06-10 10:28:00,0.5018404907975196,0.5573661456600689,0.5023785253143274,0.4781994704325143,0.6713792719581431,2024-06-10,1
2024-06-10 10:29:00,0.41770376862399416,0.4504489524443329,0.39398572884817895,0.3657546337157669,0.9936546810642326,2024-06-10,1
2024-06-10 10:30:00,0.42033304119195236,0.45660126371797105,0.3929663608562919,0.38817299205646805,0.14204608705332294,2024-06-10,1
2024-06-10 10:31:00,0.39772129710780746,0.3944130362487499,0.4191301393136655,0.3659311562224161,0.22008237782478013,2024-06-10,1
2024-06-10 10:32:00,0.387028921998251,0.4122048553375066,0.39024804621135445,0.3322153574580966,0.6737170210397416,2024-06-10,1
2024-06-10 10:33:00,0.33286590709900565,0.38460259394742025,0.314984709480143,0.32091791703447825,0.9077145719692754,2024-06-10,1
2024-06-10 10:34:00,0.35652936021040205,0.39108746258727933,0.3278967040435532,0.36028243601060694,0.569297562061672,2024-06-10,1
2024-06-10 10:35:00,0.4564417177913924,0.5157964748918857,0.4580360176690874,0.46813768755521323,0.6384281420460871,2024-06-10,1
2024-06-10 10:36:00,0.4352322524101737,0.44745593614902646,0.4476724430853096,0.40953221535744433,0.8482689524657687,2024-06-10,1
2024-06-10 10:37:00,0.3889570552147461,0.3995676754240094,0.3319741760108741,0.361341571050275,0.12100634531893578,2024-06-10,1
2024-06-10 10:38:00,0.3503943908851852,0.3877618889258656,0.34182806659873677,0.32903795233892197,0.20672381164421688,2024-06-10,1
2024-06-10 10:39:00,0.3151621384750456,0.2999667442633722,0.2784573564389916,0.28879082082971763,0.30824891461649784,2024-06-10,1
2024-06-10 10:40:00,0.28378615249783934,0.3255736614565876,0.25263336731234176,0.2478375992938595,0.735834353779361,2024-06-10,1
2024-06-10 10:41:00,0.31025416301486075,0.3691386764216418,0.28712198436971903,0.30538393645190354,0.268284537459646,2024-06-10,1
2024-06-10 10:42:00,0.24943032427700018,0.28034585966076975,0.25722052327557776,0.21606354810239736,0.6816208393632417,2024-06-10,1
2024-06-10 10:43:00,0.23961437335668734,0.2841702693714865,0.18926265715253976,0.22277140335393142,0.5217633307358343,2024-06-10,1
2024-06-10 10:44:00,0.18702892199826238,0.24975058197537692,0.14016309887870193,0.19699911738746323,0.47768006233997556,2024-06-10,1
2024-06-10 10:45:00,0.14548641542506857,0.1461589624209978,0.14780835881754228,0.13309796999112677,0.35622843148168765,2024-06-10,1
2024-06-10 10:46:00,0.15460122699391832,0.21699368141003106,0.12844036697248384,0.15992939099731984,0.5579427808081932,2024-06-10,1
2024-06-10 10:47:00,0.18615249780896193,0.22979714000666718,0.1603805640503424,0.16857899382171126,0.2777468551708783,2024-06-10,1
2024-06-10 10:48:00,0.21665205959686773,0.25956102427664973,0.21151885830784067,0.2139452780229476,0.8680841589669375,2024-06-10,1
2024-06-10 10:49:00,0.26853637160388644,0.2800133022946625,0.2511043153245396,0.23601059135040714,0.5090726928642992,2024-06-10,1
2024-06-10 10:50:00,0.32690622261173985,0.3493515131360141,0.3105674481821552,0.27661076787290995,0.617722364466214,2024-06-10,1
2024-06-10 10:51:00,0.3787905346188154,0.4260059860325782,0.3289160720353266,0.349691085613415,0.9730602248691975,2024-06-10,1
2024-06-10 10:52:00,0.42156003505698436,0.4373129364815327,0.4296636085626915,0.43018534863193736,0.679060447511967,2024-06-10,1
2024-06-10 10:53:00,0.4799298860648378,0.46824077153308963,0.4189602446483036,0.48349514563108187,0.09161749972169653,2024-06-10,1
2024-06-10 10:54:00,0.5256792287466965,0.5417359494512652,0.4991505266734748,0.48349514563108187,0.8462651675386841,2024-06-10,1
2024-06-10 10:55:00,0.5065731814198102,0.5610242766877036,0.44716275908933767,0.5110326566637013,0.6836246242903261,2024-06-10,1
2024-06-10 10:56:00,0.5968448729184956,0.6375124709012425,0.5776418620455388,0.6075904677846324,0.9313147055549371,2024-06-10,1
2024-06-10 10:57:00,0.5437335670465018,0.5951114067176491,0.5156303092083476,0.5117387466901846,0.7755760881665368,2024-06-10,1
2024-06-10 10:58:00,0.45311130587202797,0.49750581975388286,0.4405368671423844,0.450661959399838,0.9356562395636203,2024-06-10,1
2024-06-10 10:59:00,0.41191936897462256,0.4203525108081294,0.3645939517499528,0.38481906443075786,0.0027830346209506834,2024-06-10,1
2024-06-10 11:00:00,0.47344434706400307,0.46724309943465414,0.43764865783219875,0.47466902030009805,0.9621507291550708,2024-06-10,1
2024-06-10 11:01:00,0.43733567046450617,0.4206850681742935,0.4379884471628088,0.3962930273609686,0.3582322164087721,2024-06-10,1
2024-06-10 11:02:00,0.4590709903593506,0.4640838044562656,0.39755351681958473,0.4351279788173201,0.2076143827229211,2024-06-10,1
2024-06-10 11:03:00,0.5067484662577044,0.5108081143997083,0.4463132857628125,0.4623124448367548,0.4425025047311589,2024-06-10,1
2024-06-10 11:04:00,0.5521472392638316,0.5274359827070043,0.505096839959208,0.505913503971783,0.09595903373037962,2024-06-10,1
2024-06-10 11:05:00,0.4944785276073844,0.47738609910209107,0.48708800543664665,0.4450132391880288,0.8735389068240009,2024-06-10,1
2024-06-10 11:06:00,0.4475021910604937,0.5036581310275778,0.4118246687054352,0.4524271844659893,0.8166536791717689,2024-06-10,1
2024-06-10 11:07:00,0.537072743207716,0.5495510475557239,0.5490995582738947,0.48967343336272506,0.05733051319158411,2024-06-10,1
2024-06-10 11:08:00,0.4951796669588475,0.5350848021283241,0.44427454977915204,0.5000882612533246,0.8843370811532896,2024-06-10,1
2024-06-10 11:09:00,0.5488168273444103,0.5596940472231609,0.5553856608902947,0.5202118270079268,0.04608705332294333,2024-06-10,1
2024-06-10 11:10:00,0.5333917616126769,0.5382440971067695,0.5210669384981657,0.5290379523389106,0.49148391405989095,2024-06-10,1
2024-06-10 11:11:00,0.5074496056091107,0.5613568340538677,0.500509683995972,0.4827890556045986,0.18423689190693532,2024-06-10,1
2024-06-10 11:12:00,0.45872042068361907,0.4363152643830972,0.43374108053012606,0.4351279788173201,0.5275520427474119,2024-06-10,1
2024-06-10 11:13:00,0.4352322524101737,0.44446291985366315,0.3965341488277545,0.43495145631072774,0.7781364800178114,2024-06-10,1
2024-06-10 11:14:00,0.5304119193689871,0.5424010641835935,0.49150526673463446,0.47255075022070514,0.11432706222865413,2024-06-10,1
2024-06-10 11:15:00,0.43943908851889546,0.41735949451282295,0.38718994223580694,0.451191526919672,0.053545586107091175,2024-06-10,1
2024-06-10 11:16:00,0.5405784399649747,0.5405719986697477,0.545531770302432,0.5387466902030269,0.503617945007236,2024-06-10,1
2024-06-10 11:17:00,0.5964943032427641,0.5686730961090234,0.6068637444784599,0.6045895851721639,0.3605699654903707,2024-06-10,1
2024-06-10 11:18:00,0.6049079754601507,0.6418357166611486,0.5958205912334051,0.6134157105031477,0.3889569186240677,2024-06-10,1
2024-06-10 11:19:00,0.6014022787028921,0.5851346857332942,0.5735643900781611,0.5629302736099362,0.9525770900590005,2024-06-10,1
2024-06-10 11:20:00,0.6166520595969018,0.6524775523777748,0.568127760788343,0.6248896734333584,0.8827785817655571,2024-06-10,1
2024-06-10 11:21:00,0.6816827344434842,0.708679747256383,0.690961603805647,0.6406001765225255,0.5247690081264611,2024-06-10,1
2024-06-10 11:22:00,0.73672217353203,0.7243099434652436,0.6809378185525361,0.7060900264784209,0.22141823444283648,2024-06-10,1
2024-06-10 11:23:00,0.694478527607373,0.7171599600931131,0.6510363574583948,0.6804942630185451,0.06011354781253478,2024-06-10,1
2024-06-10 11:24:00,0.7363716038562984,0.7219820419022085,0.7283384301733236,0.6889673433362873,0.19659356562395636,2024-06-10,1
2024-06-10 11:25:00,0.6713409290096592,0.6952111739274756,0.680428134556621,0.6165931156222655,0.6483357452966716,2024-06-10,1
2024-06-10 11:26:00,0.6425942156004112,0.6338543398736078,0.6032959565069973,0.6135922330097401,0.23310697985082934,2024-06-10,1
2024-06-10 11:27:00,0.7099035933392202,0.7530761556368475,0.6833163438668066,0.690556045895903,0.25949014805744186,2024-06-10,1
2024-06-10 11:28:00,0.7332164767747713,0.7339541070834912,0.6986068637445442,0.6808473080317867,0.4116664811310253,2024-06-10,1
2024-06-10 11:29:00,0.7049956178790353,0.7339541070834912,0.6427115188583343,0.6736098852604187,0.8970277190248248,2024-06-10,1
2024-06-10 11:30:00,0.6483786152497828,0.6837379447954959,0.5908936459395591,0.6520741394527931,0.8107536457753535,2024-06-10,1
2024-06-10 11:31:00,0.7454864154250913,0.7588959095444352,0.6778797145769886,0.751279788173008,0.32249805187576536,2024-06-10,1
2024-06-10 11:32:00,0.7898334794040238,0.7625540405719562,0.7336051647978366,0.7482789055604826,0.28520538795502615,2024-06-10,1
2024-06-10 11:33:00,0.7141104294478282,0.6958762886598038,0.6641182466870532,0.7237422771403885,0.5020594456195036,2024-06-10,1
2024-06-10 11:34:00,0.729360210341838,0.7013634852011705,0.7042133876996672,0.675904677846404,0.6522319937660024,2024-06-10,1
2024-06-10 11:35:00,0.6422436459246796,0.6162287994678763,0.5767923887190136,0.5883495145631059,0.7302682845374597,2024-06-10,1
2024-06-10 11:36:00,0.6101665205959534,0.6481543066179256,0.5545361875637127,0.5835834068843724,0.17510853835021706,2024-06-10,1
2024-06-10 11:37:00,0.668711656441701,0.7100099767209826,0.6472986748216272,0.6483671668137845,0.15507068907937216,2024-06-10,1
2024-06-10 11:38:00,0.6836108676599792,0.6935483870967687,0.6472986748216272,0.6757281553398116,0.710898363575643,2024-06-10,1
2024-06-10 11:39:00,0.7672217353199358,0.7803458596607697,0.719843696907958,0.7378640776699399,0.6121562952243127,2024-06-10,1
2024-06-10 11:40:00,0.8271691498685527,0.8022946458264073,0.7550118926266123,0.8413062665490543,1.0,2024-06-10,1
2024-06-10 11:41:00,0.7833479404031891,0.8235783172597166,0.7957866123003896,0.7961165048544103,0.207391739953245,2024-06-10,1
2024-06-10 11:42:00,0.8978089395267261,0.86980379115397,0.8831124702684292,0.8577228596646478,0.9888678615161972,2024-06-10,1
2024-06-10 11:43:00,0.8297984224365109,0.8525108081143458,0.815154604145448,0.7929390997352357,0.33229433374151174,2024-06-10,1
2024-06-10 11:44:00,0.8205083260298238,0.8091120718324305,0.8059802922188624,0.776875551632827,0.5005009462317711,2024-06-10,1
2024-06-10 11:45:00,0.7950920245399402,0.8325573661456929,0.7601087325858202,0.7684024713151416,0.38394745630635646,2024-06-10,1
2024-06-10 11:46:00,0.8269938650307154,0.8503491852344496,0.7954468229697795,0.7777581641659594,0.009017032171880213,2024-06-10,1
2024-06-10 11:47:00,0.7151621384750229,0.7321250415696454,0.6534148827727222,0.6970873786407878,0.44606478904597574,2024-06-10,1
2024-06-10 11:48:00,0.7982471516213536,0.7745261057532389,0.7767584097859412,0.8100617828773693,0.6084826895246578,2024-06-10,1
2024-06-10 11:49:00,0.7794916739701989,0.7653807781842374,0.7579001019367979,0.7481023830538334,0.6446621395970167,2024-06-10,1
2024-06-10 11:50:00,0.7421560035057269,0.7306285334220206,0.7375127420999092,0.7083848190644062,0.6947567627741289,2024-06-10,1
2024-06-10 11:51:00,0.7884312007011545,0.8184236780844572,0.7646958885491131,0.7996469549867697,0.6919737281531781,2024-06-10,1
2024-06-10 11:52:00,0.8262927256792523,0.7909876953774528,0.80377166156984,0.7807590467784848,0.5325615050651231,2024-06-10,1
2024-06-10 11:53:00,0.7486415425066184,0.762387761888931,0.7419300033979539,0.705030891438696,0.3725926750528777,2024-06-10,1
2024-06-10 11:54:00,0.6429447852761427,0.6223811107415713,0.6425416241929724,0.6423654015887337,0.7923856172770789,2024-06-10,1
2024-06-10 11:55:00,0.6333041191936672,0.6479880279347867,0.6265715256541284,0.5871138570167886,0.9693866191695426,2024-06-10,1
2024-06-10 11:56:00,0.6869412795793437,0.6720984369803773,0.629289840299009,0.6771403353928349,0.7417343871757764,2024-06-10,1
2024-06-10 11:57:00,0.6748466257669179,0.6646158962420827,0.6209650016990054,0.6363636363636829,0.09529110542135144,2024-06-10,1
2024-06-10 11:58:00,0.6958808063102424,0.6624542733621865,0.6777098199116267,0.684907325684037,0.38194367137927193,2024-06-10,1
2024-06-10 11:59:00,0.7709027169150318,0.8044562687063035,0.7016649677200917,0.7338040600176896,0.1658688634086608,2024-06-10,1
2024-06-10 12:00:00,0.8240140227870256,0.8270701696042693,0.758409785932713,0.7772285966461254,0.8665256595792052,2024-06-10,1
2024-06-10 12:01:00,0.8771253286590763,0.8530096441636488,0.8588175331295247,0.8877316857899586,0.20138038517199153,2024-06-10,1
2024-06-10 12:02:00,0.9752848378615795,0.9773860991020911,0.9651715936119558,0.9352162400706447,0.03105866636980964,2024-06-10,1
2024-06-10 12:03:00,0.9710780017528577,0.9426338543398742,0.966021066938481,0.9864077669902827,0.1885784259156184,2024-06-10,1
2024-06-10 12:04:00,0.9826468010517146,0.9474559361490265,0.9767244308528689,0.9447484554281118,0.9608148725370145,2024-06-10,1
2024-06-10 12:05:00,0.9651183172655351,0.9401396740937571,0.899422358137997,0.9768755516328724,0.12122898808861182,2024-06-10,1
2024-06-10 12:06:00,1.0,1.0,1.0,0.9950573698146741,0.12267616609150617,2024-06-10,1
2024-06-10 12:07:00,0.9952673093777662,0.9615896242101485,0.9836901121304891,1.0,0.183012356673717,2024-06-10,1
2024-06-10 12:08:00,0.9677475898334933,0.9276687728632851,0.9009514101257423,0.9357458075904788,0.9483468774351553,2024-06-10,1
2024-06-10 12:09:00,0.8702892199824532,0.8355503824409993,0.8307849133537388,0.852780229479265,0.7946120449738394,2024-06-10,1
2024-06-10 12:10:00,0.8681858019281776,0.8722979714000871,0.7961264016309997,0.8174757281553298,0.3564510742513637,2024-06-10,1
2024-06-10 12:11:00,0.7970201577563216,0.7573994013967535,0.7801563030920988,0.7841129744042519,0.06200601135478126,2024-06-10,1
2024-06-10 12:12:00,0.733742331288397,0.7046890588626411,0.7327556914713114,0.6845542806707954,0.4019815206501169,2024-06-10,1
2024-06-10 12:13:00,0.6319018404907979,0.6737612238110842,0.6180767923887629,0.6418358340688997,0.6931982633863965,2024-06-10,1
2024-06-10 12:14:00,0.5780893952673409,0.5861323578317297,0.5134216785593253,0.5424536628420356,0.6571301346988756,2024-06-10,1
2024-06-10 12:15:00,0.510780017528532,0.5104755570335442,0.45378865103640464,0.4894969108561895,0.1686518980296115,2024-06-10,1
2024-06-10 12:16:00,0.5340929009640831,0.533255736614592,0.5045871559632928,0.5336275375110517,0.7916063675832128,2024-06-10,1
2024-06-10 12:17:00,0.6236634531113054,0.6295310941137018,0.5965001698946821,0.5823477493380551,0.9613714794612045,2024-06-10,1
2024-06-10 12:18:00,0.5761612620508458,0.5488859328233957,0.5334692490656039,0.552691968225929,0.9617054436157186,2024-06-10,1
2024-06-10 12:19:00,0.6436459246274921,0.6464915197871619,0.5981991165477893,0.6150044130627066,0.1796727151285762,2024-06-10,1
2024-06-10 12:20:00,0.6082383873794583,0.621882274692382,0.5958205912334051,0.6105913503972147,0.0,2024-06-10,1
2024-06-10 12:21:00,0.6762489044697872,0.6935483870967687,0.6875637104994894,0.6437775816416433,0.7134587554269176,2024-06-10,1
2024-06-10 12:22:00,0.6776511831727134,0.6702693714665884,0.6649677200135784,0.6384819064430758,0.33062451296894135,2024-06-10,1
2024-06-10 12:23:00,0.5964943032427641,0.580312603924142,0.5825688073394417,0.5436893203883528,0.8101970388511632,2024-06-10,1
2024-06-10 12:24:00,0.54566170026294,0.5641835716660921,0.5259938837921254,0.522683142100675,0.20104642101747744,2024-06-10,1
2024-06-10 12:25:00,0.5160385626643347,0.49218490189559816,0.46772001359164506,0.48031774051190723,0.3475453634643215,2024-06-10,1
2024-06-10 12:26:00,0.52182296231382,0.5287662121716039,0.47842337750591923,0.4954986760812403,0.8063007903818324,2024-06-10,1
2024-06-10 12:27:00,0.5596844872919178,0.5690056534751875,0.506116207951095,0.5353927625772599,0.7789157297116776,2024-06-10,1
2024-06-10 12:28:00,0.6324276950043668,0.6729298303957307,0.5766224940537086,0.5782877316858048,0.13926305243237225,2024-06-10,1
2024-06-10 12:29:00,0.5169149868536351,0.5224476222148269,0.49150526673463446,0.4972639011473916,0.33385283312924413,2024-06-10,1
2024-06-10 12:30:00,0.5670464504820529,0.5789823744595992,0.5625212368331631,0.5712268314210291,0.025047311588556165,2024-06-10,1
2024-06-10 12:31:00,0.5374233128834476,0.5522115064848663,0.545361875637127,0.5385701676963777,0.5681843482132918,2024-06-10,1
2024-06-10 12:32:00,0.6113935144609854,0.6468240771532692,0.5472307169555393,0.6243601059135244,0.1370366247356117,2024-06-10,1
2024-06-10 12:33:00,0.6040315512708503,0.5831393415364232,0.6070336391437081,0.5814651368049795,0.37582099521318046,2024-06-10,1
2024-06-10 12:34:00,0.567747589833516,0.5811439973394954,0.5688073394495632,0.5408649602824767,0.3689190693532228,2024-06-10,1
2024-06-10 12:35:00,0.5482909728308414,0.5856335217824835,0.562011552837248,0.5075022065313419,0.34442836468885674,2024-06-10,1
2024-06-10 12:36:00,0.5486415425065729,0.5385766544729336,0.5110431532449979,0.5055604589585414,0.11443838361349215,2024-06-10,1
2024-06-10 12:37:00,0.5893076248904663,0.5813102760226343,0.5249745158002384,0.5579876434246103,0.07959479015918958,2024-06-10,1
2024-06-10 12:38:00,0.6550394390885117,0.6561356834054095,0.6257220523276033,0.6323036187114326,0.7896025826561281,2024-06-10,1
2024-06-10 12:39:00,0.6134969325153747,0.6225473894246534,0.5655793408087106,0.6005295675199136,0.14727819214071025,2024-06-10,1
2024-06-10 12:40:00,0.55793163891326,0.5593614898569967,0.528712198437006,0.5288614298323182,0.268395858844484,2024-06-10,1
2024-06-10 12:41:00,0.4834355828220964,0.5139674093781537,0.4933741080530467,0.44589585172110446,0.04519648224423911,2024-06-10,1
2024-06-10 12:42:00,0.4655565293601853,0.4477884935150769,0.4446143391097621,0.4713150926742742,0.12668373594567517,2024-06-10,1
2024-06-10 12:43:00,0.5447852760736396,0.5468905886265247,0.48046211348969337,0.5338040600176441,0.8464878103083602,2024-06-10,1
